qid,fold,gold_count,dense_best_rank,bm25_best_rank,union_recall_100,union_expanded_recall_100,all_golds_over_512,question
4826,fold_3,1,13,2,1.0,1.0,0,Sau khi tốt nghiệp ngành chế biến và bảo quản thủy sản trình độ trung cấp thì người học phải có tối thiểu những kiến thức nào?
21508,fold_4,2,6,70,1.0,1.0,0,Thủ tục xác nhận thông tin hộ tịch 2023 tại cơ quan quản lý CSDL hộ tịch điện tử sau khi bỏ sổ hộ khẩu ra sao?
16272,fold_4,1,1,5,1.0,1.0,0,Nguyên tắc ghi nhận chi phí của tổ chức tài chính vi mô được quy định thế nào?
137006,fold_0,2,51,49,1.0,1.0,0,Thay đổi nơi khám chữa bệnh ban đầu thì có thể làm luôn trong tháng 06 này được không?
86656,fold_1,1,1,>100,1.0,1.0,0,Kê khai thuế thực hiện theo nguyên tắc như thế nào?
127234,fold_1,1,18,1,1.0,1.0,0,"Lắp đặt, quản lý, khai thác thông tin từ thiết bị giám sát hành trình của xe"
65214,fold_2,1,1,>100,1.0,1.0,0,Nghĩa vụ của hội viên Hội Nhà báo Việt Nam là gì?
74242,fold_1,1,1,1,1.0,1.0,0,"Chương trình khoa học và công nghệ thực hiện thí điểm theo cơ chế đối tác công tư, đồng tài trợ là gì?"
119072,fold_0,1,3,63,1.0,1.0,0,Chi nhánh của doanh nghiệp có thể mở văn phòng đại diện hay không?
22674,fold_4,1,2,5,1.0,1.0,0,Vi phạm quy định về quảng cáo bằng loa phóng thanh và hình thức tương tự bị xử phạt như thế nào?
23646,fold_3,1,13,5,1.0,1.0,0,Thu hẹp cửa hàng miễn thuế mà không xin phép bị xử phạt vi phạm hành chính bao nhiêu tiền?
69586,fold_2,1,8,>100,1.0,1.0,0,"Nhiệm vụ, quyền hạn của Chủ tịch UBND cấp xã là gì?"
66688,fold_1,2,6,4,1.0,1.0,0,Khi công ty muốn tăng vốn điều lệ thì các thành viên góp vốn trước khi làm thủ tục tăng có trái quy định không?
144122,fold_0,1,1,4,1.0,1.0,0,Cử tri có quyền tham dự các cuộc tiếp xúc với đại biểu Quốc hội không?
139142,fold_2,1,3,1,1.0,1.0,0,Cai nghiện ma túy tự nguyện mà tái nghiện thì bị đưa đi cai nghiện ma túy bắt buộc hay không?
6778,fold_0,1,2,1,1.0,1.0,0,Mức phạt cho hành vi nhập khẩu giống vật nuôi trái phép?
103884,fold_0,1,1,1,1.0,1.0,0,Thu hoạch bơ quả tươi có cần yêu cầu tiêu chí về màu sắc độ chín hay không?
126910,fold_0,1,1,4,1.0,1.0,0,Đại hội nhiệm kỳ của Hiệp hội Sáng tạo và Bản quyền tác giả Việt Nam được tổ chức dưới hình thức nào?
97598,fold_4,1,47,24,1.0,1.0,0,Công chứng viên thôi việc có thể áp dụng thủ tục giải quyết thôi việc của viên chức được không?
121864,fold_3,1,1,>100,1.0,1.0,0,Thủ tục giải quyết thôi việc bao gồm những bước nào?
80948,fold_2,1,3,2,1.0,1.0,0,Miễn trừ áp dụng biện pháp phòng vệ thương mại có thể được thực hiện trong thời hạn bao lâu?
65456,fold_2,1,2,3,1.0,1.0,0,Tổng hợp điểm mới Nghị định 29/2023/NĐ-CP tinh giản biên chế từ 20/7/2023
101594,fold_4,1,5,>100,1.0,1.0,0,Ban Tiếp công dân cấp huyện có các nhiệm vụ và quyền hạn gì?
8034,fold_2,1,12,1,1.0,1.0,0,Công ty mẹ có quyền chi phối các chính sách tài chính như thế nào?
88934,fold_4,1,1,10,1.0,1.0,0,Nguyên tắc khen thưởng về các danh hiệu thi đua trong ngành ngân hàng như thế nào?
882,fold_4,1,3,21,1.0,1.0,0,Mẹ có đương nhiên được giao quyền trực tiếp nuôi con dưới 36 tháng tuổi không?
33500,fold_1,1,1,1,1.0,1.0,0,"Bù trừ, thanh toán giao dịch chứng khoán phái sinh là gì?"
97482,fold_2,1,41,>100,1.0,1.0,0,Thời hiệu xử phạt vi phạm hành chính đối với cơ sở giáo dục thông báo tuyển sinh không đủ thời gian theo quy định là bao lâu?
121318,fold_4,1,1,1,1.0,1.0,0,Phạm vi hoạt động của Hiệp hội Thể thao dưới nước Việt Nam được quy định thế nào?
122650,fold_3,1,45,5,1.0,1.0,0,Trường hợp thực hiện bù chéo dịch vụ viễn thông khi xác định giá thành thì doanh nghiệp viễn thông sẽ bị xử phạt từ bao nhiêu tiền?
14380,fold_1,1,1,1,1.0,1.0,0,Hiệp hội Thép Việt Nam có những nhiệm vụ quyền hạn gì?
83328,fold_1,1,1,26,1.0,1.0,0,Tạp chí Tổ chức nhà nước có chức năng gì?
85510,fold_0,1,1,1,1.0,1.0,0,Hội đồng xét tặng Danh hiệu Nghệ nhân nhân dân trong lĩnh vực di sản văn hóa phi vật thể được thành lập theo bao nhiêu cấp?
117838,fold_2,1,1,1,1.0,1.0,0,Vai trò của nền kinh tế tập thể trong nền kinh tế nhà nước?
139074,fold_3,1,2,3,1.0,1.0,0,Kinh doanh rượu có chịu thuế tiêu thụ đặc biệt hay không?
144300,fold_3,1,22,6,1.0,1.0,0,Mức chi hỗ trợ tiền ăn cho cán bộ công chức khi đào tạo bồi dưỡng là bao nhiêu?
144186,fold_2,1,1,3,1.0,1.0,0,Điều kiện để doanh nghiệp sản xuất kinh doanh rượu là gì?
82936,fold_4,1,1,1,1.0,1.0,0,"Quỹ Phòng chống thiên tai, đền ơn đáp nghĩa, xóa đói giảm nghèo trong lực lượng Công an nhân dân có tư cách pháp nhân không?"
65014,fold_4,1,74,>100,1.0,1.0,0,Thành phần hồ sơ thực hiện thủ tục cấp lại thẻ giám định viên tư pháp tại Bộ Nông nghiệp và Phát triển nông thôn gồm những gì?
103458,fold_1,1,2,59,1.0,1.0,0,"Nhà ở, công trình xây dựng hình thành trong tương lai được hiểu như thế nào?"
35910,fold_1,1,12,>100,1.0,1.0,0,Người nước ngoài làm việc ở Việt Nam có cần xin cấp giấy phép lao động không?
19070,fold_2,1,39,1,1.0,1.0,0,Trình tự thủ tục cấp thẻ hướng dẫn viên du lịch nội địa được thực hiện như thế nào?
133888,fold_4,1,13,19,1.0,1.0,0,"Sau khi dự án đầu tư chấm dứt hoạt động, việc thanh lý dự án đầu tư thực hiện như thế nào?"
95734,fold_0,1,4,>100,1.0,1.0,0,Bộ Kế hoạch và Đầu tư có những nhiệm vụ và quyền hạn gì trong công tác quản lý các khu kinh tế?
154604,fold_4,1,15,1,1.0,1.0,0,Mức xử phạt đối với lỗi điều khiển xe ô tô không đáp ứng đúng tiêu chuẩn về hệ thống hãm của xe như thế nào?
81290,fold_0,1,11,>100,1.0,1.0,0,Người làm chứng được pháp luật quy định như thế nào?
78440,fold_2,1,2,6,1.0,1.0,0,Công tác lấy ý kiến đánh giá của người dân về việc giải quyết thủ tục hành chính tại Bộ phận Một cửa được thực hiện bao lâu một lần?
156454,fold_0,1,8,7,1.0,1.0,0,Quy trình ra đề thi tốt nghiệp THPT thế nào?
100512,fold_2,1,4,1,1.0,1.0,0,"Du học sinh có được chuyển ngành, nghề học, chuyển trường, chuyển nước đến học hay không?"
94150,fold_3,1,12,1,1.0,1.0,0,Diện tích tối thiểu để được tách thửa đối với đất ở tỉnh Bắc Ninh là bao nhiêu?
155202,fold_3,1,1,1,1.0,1.0,0,"Các biện pháp phòng, chống thuốc lá giả theo quy định của pháp luật hiện hành"
134934,fold_1,1,1,5,1.0,1.0,0,Người nước ngoài khi nhập cảnh vào Việt Nam có quyền được đưa vợ con đi cùng hay không?
86244,fold_3,1,3,2,1.0,1.0,0,Có 02 bản di chúc thì bản di chúc nào mới mới có hiệu lực?
153996,fold_1,1,1,1,1.0,1.0,0,Quỹ xã hội từ thiện Tấm lòng vàng được sử dụng thế nào?
25566,fold_2,1,53,31,1.0,1.0,0,Nghỉ hưởng chế độ thai lưu có được coi thời gian làm việc để tính số ngày nghỉ hằng năm của người lao động không?
158260,fold_2,1,4,>100,1.0,1.0,0,Lệ phí thi là bao nhiêu?
95582,fold_3,1,>100,>100,0.0,0.0,0,Khi nghỉ hưu không làm Chủ tịch Hội cựu chiến binh xã nữa thì có được hưởng chính sách hỗ trợ gì không?
161412,fold_0,1,1,2,1.0,1.0,0,Thủ tục cấp giấy phép đào tạo đối với cơ sở đào tạo lái xe ô tô là gì?
32848,fold_3,1,13,16,1.0,1.0,0,Tiêu chuẩn chung về đạo đức nghề nghiệp của viên chức thư viện?
91624,fold_3,1,>100,3,1.0,1.0,0,Tài sản được định là di sản thừa kế có chuyển nhượng được không?
91446,fold_0,1,2,24,1.0,1.0,0,Hoạt động lễ tân trong đối ngoại biên phòng của Bộ đội Biên phòng bao gồm những nội dung gì?
137696,fold_2,1,>100,15,1.0,1.0,0,Mục đích của việc thi công trám lấp giếng không sử dụng là gì?
73426,fold_2,1,1,1,1.0,1.0,0,Hợp tác quốc tế trong quản lý và bảo vệ di sản văn hóa dưới nước gồm những nội dung nào?
146482,fold_0,1,3,>100,1.0,1.0,0,Điều kiện về cơ sở vật chất để tổ chức giáo dục định hướng cho người lao động của công ty môi giới cho người lao động Việt Nam làm việc tại nước ngoài được quy định như thế nào?
99704,fold_2,1,1,1,1.0,1.0,0,Có được bán tài sản kết cấu hạ tầng giao thông đường thủy nội địa không còn sử dụng hay không?
143552,fold_2,1,1,2,1.0,1.0,0,Biểu thuế nhập khẩu ưu đãi đặc biệt của Việt Nam để thực hiện Hiệp định Thương mại Tự do Việt Nam - Hàn Quốc giai đoạn 2022 - 2027 như thế nào?
58454,fold_0,1,1,1,1.0,1.0,0,"Kiểm tra chất lượng xe đạp điện trong quá trình sản xuất, lắp ráp, nhập khẩu như thế nào?"
6728,fold_2,1,1,9,1.0,1.0,0,Đang bị tạm giam có về nhà chịu tang khi người thân mất được không?
102204,fold_0,1,13,12,1.0,1.0,0,Kế hoạch công tác năm của Viện kiểm sát nhân dân cấp cao được xây dựng căn cứ vào đâu?
13886,fold_2,1,>100,6,1.0,1.0,0,Biện pháp khắc phục hậu quả đối với hành vi Văn phòng công chứng thu phí cao hơn so với mức thỏa thuận là gì?
102928,fold_4,2,1,2,0.5,0.5,0,Chính sách hỗ trợ đào tạo nghề nghiệp đối với người chấp hành án phạt tù là gì?
23706,fold_1,1,23,2,1.0,1.0,0,Cơ quan thanh toán trực tiếp chi phí khám chữa bệnh bảo hiểm y tế theo quy định của pháp luật
120318,fold_0,1,2,4,1.0,1.0,0,"Người ăn trộm cây cảnh, hoa ngày tết để bán kiếm tiền là người có hoàn cảnh khó khăn thì có được giảm nhẹ trách nhiệm hình sự không?"
4882,fold_0,1,7,14,1.0,1.0,0,Thuế thu nhập cá nhân từ chuyển nhượng phần mềm được tính như thế nào?
67012,fold_1,1,24,9,1.0,1.0,0,Chuyển nhượng vốn góp trong Công ty trách nhiệm hữu hạn hai thành viên trở lên được thực hiện như thế nào?
124366,fold_3,1,>100,29,1.0,1.0,0,"Việc hoàn trả, điều chỉnh, chấm dứt nghĩa vụ bảo đảm thực hiện dự án thực hiện như thế nào?"
164660,fold_4,1,1,>100,1.0,1.0,0,Đơn vị hành chính được phân loại như thế nào?
148430,fold_0,1,4,>100,1.0,1.0,0,Kinh doanh nhà nghỉ du lịch cần đáp ứng những điều kiện chung gì?
78958,fold_2,1,16,2,1.0,1.0,0,Căn cứ xác định khu vực ô nhiễm bom mìn vật nổ theo các tiêu chí nào?
154690,fold_0,1,8,4,1.0,1.0,0,Các mức độ hành vi vi phạm để xác định xử lý kỷ luật ra sao?
131618,fold_3,1,1,4,1.0,1.0,0,Sổ đỏ bố mẹ tặng cho con gái đã có chồng là tài sản riêng hay là tài sản chung?
84998,fold_2,1,1,>100,1.0,1.0,0,Hội đồng Giáo dục quốc phòng cấp huyện gồm những thành phần nào theo quy định hiện nay?
157848,fold_0,2,3,6,1.0,1.0,0,Hạ tầng bảo vệ môi trường của làng nghề bao gồm những gì?
83806,fold_2,1,17,4,1.0,1.0,0,"Thời hạn luân chuyển, biệt phái công chức hiện nay là bao lâu?"
159938,fold_2,1,1,1,1.0,1.0,0,Thông tin cần có để áp dụng phương pháp chi phí tái tạo xác định giá trị của một tài sản vô hình là những thông tin gì?
32968,fold_0,1,1,1,1.0,1.0,0,Việc quản lý và bảo vệ hành lang an toàn kỹ thuật của hệ thống anten quân sự được thực hiện dựa trên những nguyên tắc nào?
168446,fold_0,1,1,1,1.0,1.0,0,"Phấn đấu đến năm 2025 quy mô vốn hóa thị trường cổ phiếu đạt 100% GDP, dư nợ thị trường trái phiếu đạt tối thiểu 47% GDP?"
131746,fold_2,1,>100,>100,0.0,0.0,0,Trường hợp nộp hồ sơ trực tiếp tại cơ quan tiếp nhận thì cần lưu ý gì về hồ sơ?
4876,fold_3,1,1,5,1.0,1.0,0,Nguyên tắc bảo vệ bí mật nhà nước được quy định ra sao?
119158,fold_3,2,1,1,1.0,1.0,0,Thủ tục đề nghị miễn chấp hành án phạt cải tạo không giam giữ đối với người bị kết án lập công như thế nào?
76016,fold_4,1,1,41,1.0,1.0,0,Điểm du lịch cộng đồng cần tuân thủ những quy định gì để đảm bảo vệ sinh môi trường và an ninh an toàn?
29852,fold_0,1,1,1,1.0,1.0,0,Văn bản đề nghị đăng ký hoạt động dịch vụ đưa người lao động Việt Nam đi làm việc tại Đài Loan là mẫu nào?
129452,fold_2,1,92,>100,1.0,1.0,0,Có sử dụng hóa đơn thương mại cho việc xuất nhập khẩu hay không?
158858,fold_2,1,1,65,1.0,1.0,0,Ủy viên thường trực Ban Chỉ đạo quốc gia về xây dựng các đơn vị hành chính kinh tế đặc biệt là Bộ trưởng Bộ Nội vụ thì có nhiệm vụ gì?
68598,fold_2,1,1,1,1.0,1.0,0,Thủ tục xét tặng Giải thưởng Hồ Chí Minh về khoa học và công nghệ tại Hội đồng xét tặng giải thưởng chuyên ngành cấp nhà nước?
113644,fold_4,1,1,14,1.0,1.0,0,Trường Cao đẳng nghề Thương mại và Công nghiệp có những quyền hạn gì?
99850,fold_0,2,4,>100,1.0,1.0,0,"Tình hình thực hiện công tác xây dựng thể chế, pháp luật năm 2022 được đánh giá như thế nào?"
71226,fold_0,1,3,57,1.0,1.0,0,"Quy định về chế độ thu, nộp quỹ phòng chống thiên tai hiện nay ra sao?"
106846,fold_4,1,1,1,1.0,1.0,0,Quyền hạn của Quỹ Ngôi nhà cộng đồng được quy định thế nào?
30404,fold_3,1,1,2,1.0,1.0,0,Di chúc là gì? Có mấy loại di chúc?
73098,fold_4,1,18,2,1.0,1.0,0,Các hình thức thông qua nghị quyết Đại hội đồng cổ đông trong Công ty Cổ phần?
120062,fold_2,1,8,10,1.0,1.0,0,Mã số chức danh nghề nghiệp của cảng vụ viên hàng hải hạng 1 là gì?
65272,fold_0,1,2,4,1.0,1.0,0,Bằng khen của Bộ trưởng Bộ Quốc phòng được trao tặng khi nào?
154486,fold_4,1,2,11,1.0,1.0,0,Thực hiện phản ánh kiến nghị trên Cổng thông tin điện tử Bộ Nội vụ bằng cách nào?
119600,fold_2,1,1,>100,1.0,1.0,0,Trách nhiệm của các cơ quan quản lý nhà nước đối với việc thực hiện các biện pháp lâm sinh được quy định như thế nào?
55022,fold_0,1,3,21,1.0,1.0,0,Cảnh sát viên cao cấp của Cảnh sát biển Việt Nam có nhiệm kỳ bao nhiêu năm?
86350,fold_0,1,1,1,1.0,1.0,0,Cách thức định danh đơn nhất đơn vị logistic và thông tin về cơ sở trồng trọt phải đáp ứng những yêu cầu chung gì?
80480,fold_2,1,1,2,1.0,1.0,0,Các trường hợp nào thì không được hưởng bảo hiểm y tế?
77918,fold_3,1,10,2,1.0,1.0,0,Thay đổi người trực tiếp nuôi con sau khi ly hôn
53584,fold_4,1,3,7,1.0,1.0,0,Kinh phí hoạt động của Cổng thông tin điện tử Bộ Nông nghiệp và Phát triển nông thôn từ đâu?
122320,fold_3,1,1,1,1.0,1.0,0,Chất lượng của táo tây quả tươi hạng II phải đáp ứng những yêu cầu tối thiểu nào?
147546,fold_2,1,1,12,1.0,1.0,0,Thủ trưởng cơ quan quản lý nhà nước có trách nhiệm xử lý các sai phạm về hành chính trong thời hạn bao lâu kể từ khi nhận được kết luận thanh tra?
51972,fold_0,1,18,12,1.0,1.0,0,Thời giờ làm việc bình thường của lao động nữ được quy định như thế nào?
107590,fold_2,1,27,7,1.0,1.0,0,Hồ sơ đăng ký dự tuyển và hồ sơ nhập học vào lớp 10 THPT năm học 2023-2024 bao gồm những gì?
126358,fold_0,1,1,9,1.0,1.0,0,Lễ 30/4 nhà nước có tiến hành việc xét giảm thời hạn chấp hành án phạt tù cho phạm nhân không?
117514,fold_4,1,3,2,1.0,1.0,0,"Cơ quan nhà nước tổ chức ngoài trời lễ 30/4 kỷ niệm ngày Giải phóng miền Nam, thống nhất đất nước được trang trí như thế nào?"
107566,fold_0,1,22,4,1.0,1.0,0,"Số lượng, thành phần đoàn đánh giá tổ chức kiểm định chất lượng giáo dục của Bộ Giáo dục và Đào tạo ra sao?"
