qid,question,answer_size,max_gold_frequency,nearest_embedding_cosine,nearest_qid,word_count
42520,Hậu quả pháp lý của việc đơn phương chấm dứt hợp đồng lao động trái pháp luật.,1,108,0.9227011203765869,3744,17
3080,"Nội dung phát thanh, truyền hình phải bảo đảm có văn bản chứng minh bản quyền hợp pháp?",2,3,0.8581801056861877,30172,18
6292,"Phát hiện cơ sở vi phạm một trong các trường hợp bị thu hồi Giấy chứng nhận cơ sở đủ điều kiện sản xuất, ương dưỡng giống thủy sản cơ quan có thẩm quyền phải làm gì?",2,11,0.5310810804367065,45358,37
35732,Mẫu Phiếu đăng ký dự tuyển công chức Bộ Nội vụ năm 2023 là mẫu nào?,1,1,0.6929887533187866,47808,16
46304,Trọng tải xe là gì? Trọng tải thiết kế và trọng tải được phép chở của xe ô tô là bao nhiêu?,1,1,0.6392101645469666,84454,22
13450,Đơn vị đăng kiểm xe cơ giới có trách nhiệm như thế nào theo quy định hiện nay?,1,4,0.6309788227081299,46112,18
140660,Sửa đổi một số quy định trong vi phạm quy chế khu vực biên giới đất liền?,1,5,0.6803659796714783,136278,17
19810,Thân nhân của người có công với cách mạng được làm việc theo thời vụ tại Hàn Quốc khi đáp ứng điều kiện gì?,1,1,0.48866909742355347,103166,24
116384,Có bao nhiêu Đội phó trong Đội ứng cứu sự cố an toàn thông tin mạng Bộ Tư pháp?,1,1,0.5293552875518799,111376,19
61340,Đối tượng nào phải nộp thuế thu nhập cá nhân?,1,6,0.9169436693191528,8806,10
46688,Quyền và nghĩa vụ của người tập sự hành nghề Thừa phát lại theo quy định mới nhất hiện nay bao gồm những gì?,2,18,0.903181254863739,81912,24
68482,Có được nhận tài sản thừa kế từ cha mẹ chồng cũ khi đã ly hôn không?,1,90,0.8046442270278931,42752,17
92820,Đã có tài liệu hướng dẫn chẩn đoán và điều trị bệnh phổi tắc nghẽn mạn tính do Bộ Y tế ban hành?,1,1,0.5206945538520813,43762,23
61094,Xác thực tài khoản định danh điện tử có mấy mức độ và đó là những mức nào?,1,8,0.7885269522666931,20388,18
111336,"Căn cứ ban hành quyết định cưỡng chế bằng biện pháp trích tiền từ tài khoản, phong tỏa tài khoản của người nộp thuế bị cưỡng chế thi hành quyết định hành chính về quản lý thuế là gì?",1,14,0.6780799031257629,75312,39
152408,Chuyển xếp lương đối với chức danh Dân số viên hạng IV?,1,1,0.5237910747528076,42686,12
2722,Hồ sơ xét giảm thời hạn chấp hành án phạt tù phải được gửi cho Tòa án trong thời hạn bao nhiêu ngày sau khi được lập?,1,1,0.5744730830192566,30082,27
56832,Việc cấp giấy ra viện được pháp luật quy định như thế nào?,1,8,0.44852831959724426,45110,13
166386,Cần chuẩn bị những giấy tờ gì để gia hạn thời gian lưu hành tại Việt Nam cho phương tiện vận tải đường bộ qua biên giới của các nước thực hiện các Hiệp định khung ASEAN?,1,2,0.7266467809677124,114908,37
112478,Nội dung bồi dưỡng nghiệp vụ hướng dẫn du lịch nội địa gồm những gì?,1,5,0.6557819247245789,19070,15
147036,Ủy ban nhân dân được quy định thế nào?,1,16,0.7216405868530273,161492,9
54244,Giới hạn phạm vi hoạt động của Hội Phòng chống HIV/AIDS Việt Nam?,1,2,0.8694585561752319,104986,13
159010,Luật Thực hiện dân chủ ở cơ sở quy định thông tin phải được Ủy ban nhân dân cấp xã niêm yết trong bao lâu?,1,4,0.49152645468711853,20330,25
11098,Đối với các khoản nợ công Chủ tịch nước có quyền hạn gì?,1,5,0.6766976118087769,41554,13
99780,Không ký hợp đồng tham gia Bảo hiểm xã hội được không?,1,65,0.7889360189437866,49054,12
2108,"Hạn chót nộp Báo cáo sơ kết công tác thi đua, khen thưởng 6 tháng đầu năm 2023 trong TAND là khi nào?",2,4,0.8709364533424377,21124,23
57528,Bảng tra cứu tuổi nhận lương hưu trong trường hợp về hưu sớm như thế nào?,1,108,0.7218825817108154,61012,16
41554,Cơ quan nào tổ chức công tác trả nợ đối với nợ Chính phủ?,1,1,0.6766976118087769,11098,14
149312,Quyền nghỉ ngơi của viên chức được pháp luật quy định như thế nào?,1,19,0.6904415488243103,45928,14
65378,"Trường hợp chủ đầu tư, đơn vị thiết kế đề xuất áp dụng một số quy định mới có yêu cầu thấp hơn so với quy chuẩn, tiêu chuẩn cũ trước đây thì xử lý thế nào?",3,1,0.45201408863067627,42054,37
60318,Có các biện pháp khẩn cấp tạm thời nào?,1,45,0.6376784443855286,29096,9
87240,"Quảng cáo rượu bia có độ cồn dưới 5,5 độ trên các nền tảng điện tử phải đáp ứng yêu cầu gì?",1,1,0.7194479703903198,3420,22
126252,Trình tự thủ tục cấp Giấy phép nhập khẩu thuốc bảo vệ thực vật được thực hiện như thế nào?,1,3,0.6321226358413696,47894,20
24534,Hồ sơ hưởng chế độ thai sản khi phá thai bệnh lý bao gồm những giấy tờ nào?,1,5,0.752639889717102,8394,18
150806,Cục Cảnh sát quản lý hành chính về trật tự xã hội phải công khai những nội dung nào?,1,3,0.7108224630355835,69844,19
136042,Mở rộng cửa hàng miễn thuế mà không xin phép có bị xử phạt vi phạm hành chính hay không?,1,5,0.8728144764900208,23646,20
117288,"Cấp phù hiệu ""XE ĐẦU KÉO"" cho xe ô tô đầu kéo kéo rơ moóc mất bao lâu?",1,6,0.4025295376777649,139856,18
46064,Người học ngành truyền thông đa phương tiện trình độ trung cấp phải có độ tự chủ và trách nhiệm như thế nào?,1,3,0.7620654106140137,56622,23
143474,Thực hiện phân công cán bộ kiểm tra về phòng cháy chữa cháy và cứu nạn cứu hộ như thế nào?,2,10,0.5279061794281006,166180,21
153134,Chứng từ kế toán có hệ thống biểu mẫu được quy định như thế nào?,1,6,0.666836142539978,162564,15
156124,"Người khuyết tật có khả năng cấp, sở hữu và sử dụng giấy tờ quốc tịch của họ ở mức độ nào?",1,4,0.6455857157707214,41828,22
29870,"Đối với công trình đang sử dụng, khai thác nào trong lĩnh vực đường bộ phải đảm bảo tuân thủ về phòng ngừa thiên tai?",1,3,0.7614428400993347,112198,25
126162,Phẫu thuật tổn thương gân cơ mác bên sẽ có bước chuẩn bị và tiến hành như thế nào?,1,11,0.6159870028495789,20588,19
79744,Pháp luật quy định kết luận phúc tra tuyển sinh trình độ trung cấp như thế nào?,1,1,0.5577332973480225,133468,17
154844,Ứng dụng khoa học và công nghệ vào việc thực hiện quy hoạch kết cấu hạ tầng đường thủy nội địa thời kỳ 2021 - 2030 như thế nào?,1,1,0.49191293120384216,43970,29
112704,Đèn hình mũi tên trong hệ thống đèn tín hiệu giao thông đường bộ có ý nghĩa gì?,1,1,0.5054439306259155,9568,18
154214,Đơn vị tổ chức kỳ thi sát hạch cấp chứng chỉ hành nghề môi giới bất động sản có nhiệm vụ và quyền hạn như thế nào?,1,4,0.74925297498703,46870,27
16726,Phiên họp xét miễn chấp hành án phạt cải tạo không giam giữ do ai tổ chức và được tổ chức khi nào?,2,26,0.6409887075424194,119158,23
134964,Công dân nam bấm lỗ tai không được tham gia nghĩa vụ công an có đúng với quy định của pháp luật không?,1,1,0.5045371055603027,108576,23
59228,Bác sĩ từ chối khám chữa bệnh cho bệnh nhân có được không?,2,16,0.5553538799285889,73724,13
160196,Quyền hạn của Hội người cao tuổi Việt Nam được pháp luật quy định ra sao?,1,1,0.6095485091209412,93180,16
104072,"Xử lý kết quả đánh giá, phân loại, xác định người nộp thuế có dấu hiệu rủi ro trong quản lý và sử dụng hóa đơn như thế nào?",1,1,0.5164221525192261,690,29
79254,Tra cứu thông tin đăng ký hộ kinh doanh online như thế nào?,2,3,0.7327722907066345,148528,13
115568,Ban Quản lý các dự án khí tượng thủy văn là đơn vị dự toán cấp mấy?,1,2,0.9096806049346924,38582,17
104980,Số lượng người ký kết hợp đồng lao động với đơn vị sự nghiệp công lập được quy định như thế nào?,1,4,0.6269464492797852,134950,22
163572,Thời hiệu xử phạt vi phạm hành chính đối với tổ chức không đăng ký kinh doanh đại lý lữ hành tại cơ quan nhà nước có thẩm quyền là bao lâu?,1,9,0.6090636253356934,12108,32
160782,Người bị tạm giam là người nước ngoài thì định mức ăn có giống như tạm giam người Việt Nam hay không?,1,1,0.8415836095809937,152234,22
151010,Những đối tượng nào thuộc trường hợp tinh giản biên chế do sức khỏe không đảm bảo?,2,2,0.8492130041122437,143576,17
160706,"Người điều khiển xe máy kéo, xe máy chuyên dụng uống bia rượu khi tham gia giao thông bị xử phạt như thế nào?",1,64,0.8765975832939148,148394,24
77430,Chủ dự án được tiếp nhận vốn vay ODA tạm ứng để thực hiện dự án khi nào?,1,1,0.6052820682525635,97402,18
156102,Bảo hiểm nông nghiệp đối với doanh nghiệp bảo hiểm phi nhân thọ được thực hiện theo nguyên tắc nào?,1,3,0.736922025680542,114602,20
162892,Cơ quan nào có thẩm quyền thu hồi chứng chỉ hành nghề xây dựng?,1,23,0.7380195260047913,140108,14
98042,Có được bổ nhiệm giữ chức danh thành viên Hội đồng thành viên đối với doanh nghiệp mà Nhà nước nắm giữ 100% vốn điều lệ khi đang trong thời gian thi hành kỷ luật hay không?,1,2,0.5983388423919678,131530,37
15158,Giảm thuế giá trị gia tăng đối với sản phẩm hóa chất như thế nào?,1,1,0.6134388446807861,37216,15
49962,Trong chương trình hành động quốc gia chống sa mạc hóa tại các vùng Châu Phi thì việc cải thiện môi trường kinh tế để góp phần giảm nghèo sẽ có những biện pháp nào?,1,4,0.7779185771942139,166804,35
134152,Thời hạn bổ nhiệm phụ trách kế toán của các đơn vị kế toán ngân sách và tài chính xã là trong bao lâu?,1,9,0.622614324092865,45638,24
145180,"Tiêu chuẩn về năng lực chuyên môn, nghiệp vụ đối với chức danh nghề nghiệp kỹ thuật dựng phim hạng II?",1,1,0.6765220761299133,5346,21
141958,Hồ sơ đăng ký doanh nghiệp đối với công ty trách nhiệm hữu hạn một thành viên được quy định như thế nào?,1,31,0.75487220287323,101126,23
20010,Có được thực hiện hành vi đốt cây khai hoang trong vành đai biên giới không?,1,1,0.5437979698181152,56260,16
4126,Cơ quan Bộ bao gồm những tổ chức nào? Tài khoản thông tin tại Cơ quan Bộ Tài chính bao gồm các loại nào?,1,1,0.5798097252845764,17994,24
34666,"Sử dụng hóa đơn, chứng từ khống có phải là sử dụng không hợp pháp hóa đơn, chứng từ?",1,6,0.936175525188446,78318,19
101118,Báo cáo tình hình hoạt động kiểm định chất lượng giáo dục trong năm và phương hướng hoạt động năm tiếp theo được gửi theo phương thức nào?,1,2,0.701788604259491,15338,28
38406,Xuất nhập khẩu qua cửa khẩu biên giới thì phải đảm bảo nguyên tắc nào?,1,3,0.6585004329681396,32940,15
9232,Trưởng ban Cải cách hiện đại hóa hải quan có thẩm quyền thành lập các Tổ nghiệp vụ không?,1,1,0.565518319606781,18016,19
84510,"Tiêu chuẩn, điều kiện, trách nhiệm và quyền của kế toán trưởng như thế nào?",1,14,0.8880396485328674,38256,15
132452,Người đại diện phần vốn góp của Công ty mẹ Tập đoàn Viễn thông Quân đội được các doanh nghiệp khác trả thù lao thì có phải nộp lại cho Công ty hay không?,2,11,0.6997231245040894,157936,34
60266,Cơ quan nào có thẩm quyền tiếp nhận hồ sơ đề nghị cấp bổ sung Giấy chứng nhận đăng ký hoạt động chứng nhận hệ thống quản lý?,1,6,0.6708701848983765,107944,28
50356,Khám sức khỏe nghĩa vụ quân sự là gì?,1,7,0.8948310613632202,103844,9
40038,Doanh nghiệp tư nhân cần chuẩn bị những giấy tờ gì khi xin cấp Giấy phép kinh doanh vận tải bằng xe ô tô?,1,6,0.6566057205200195,142350,24
112962,"Hội đồng Tư vấn chính sách tài chính, tiền tệ quốc gia gồm có bao nhiêu Phó Chủ tịch? Đó là những ai?",1,1,0.8534992933273315,14004,23
66266,Chủ tịch Ủy ban nhân dân cấp tỉnh có quyền xử phạt vi phạm hành chính người tư vấn về y tế không đầy đủ nội dung cho người mang thai hộ không?,1,16,0.4850335717201233,148900,33
25366,Chủ tịch Ủy ban nhân dân xã có quyền xử phạt vi phạm hành chính hộ gia đình trong trường hợp này không?,2,5,0.6309618353843689,81600,23
9806,Việc ký quỹ bảo vệ môi trường trong nhập khẩu phế liệu từ nước ngoài về Việt Nam làm nguyên liệu sản xuất nhằm mục đích gì?,1,12,0.6217976808547974,25866,27
44910,Những cơ quan quản lý nhà nước nào có trách nhiệm đối với việc bảo đảm an toàn hệ thống thông tin?,1,2,0.629622220993042,38596,22
69796,Tổ chức hành chính cấp tỉnh được tổ chức lại trong các trường hợp nào?,1,1,0.5120154619216919,118918,15
