row_index,qid,question,char_len,word_len,count_dieu,count_khoan,count_diem,count_chuong,count_muc,instrument_luat,instrument_bo_luat,instrument_nghi_dinh,instrument_thong_tu,instrument_quyet_dinh,instrument_nghi_quyet,instrument_phap_lenh,instrument_hien_phap,has_explicit_legal_locator,has_instrument_number,has_year,has_version_cue,has_cross_ref_cue,instrument_type_count,has_numeric_expression,has_entity_hint,archetype
1055,6934,Biện pháp chung để thực hiện dân chủ về kinh tế đời sống của Hội đồng quân nhân như thế nào?,92,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1056,112176,"Phấn đấu đến năm 2025, có ít nhất 10.000 sản phẩm OCOP được công nhận đạt từ 3 sao trở lên?",91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NUMERICAL_THRESHOLD
1057,28216,"Quảng cáo thực phẩm tăng cường chức năng sinh lý ở nam giới trên trang thông tin điện tử nhưng không thể hiện trong quảng cáo khuyến cáo “Thực phẩm này không phải là thuốc và không có tác dụng thay thế thuốc chữa bệnh"" bị xử phạt như thế nào?",242,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SANCTION
1058,53680,Trường hợp nào phải đăng ký nội quy lao động?,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1059,109770,"Phòng, chống và báo cáo dịch bệnh động vật thủy sản dựa trên nguyên tắc nào?",76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1060,54406,Công ty cổ phần mới thành lập cần bao nhiêu cổ đông sáng lập?,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NUMERICAL_THRESHOLD
1061,159164,"Có thể cấp giấy phép môi trường cho từng giai đoạn, công trình hay không?",73,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1062,58014,Nếu tái phạm sau khi bị xử phạt vi phạm hành chính có bị phạt tù không?,71,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
1063,80022,Người phụ trách kế toán Quỹ Hỗ trợ Phụ nữ nông thôn Việt Nam do ai có quyền bổ nhiệm?,85,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1064,80200,Tất cả các trường hợp tạm giữ phương tiện giao thông có phải niêm phong không?,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1065,52622,Sau khi tốt nghiệp ngành điều hành chạy tàu hỏa trình độ trung cấp thì người học phải có được tối thiểu những kiến thức nào?,124,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1066,88930,"Huấn luyện về quản lý, sử dụng vũ khí, vật liệu nổ quân dụng, công cụ hỗ trợ thuộc thẩm quyền của cơ quan nào?",110,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1067,143460,Điều kiện để tổ chức tín dụng được phép tiến hành hoạt động là gì?,66,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
1068,66592,Phạm nhân có được gọi điện về cho người nhà không?,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1069,142704,Mẫu Phiếu giao nhận hàng hóa giữa kho chứa hàng miễn thuế và tàu bay mới nhất hiện nay như thế nào?,99,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GENERAL_SEMANTIC
1070,89430,Thời gian hưởng chế độ ốm đau được quy định như thế nào?,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1071,156980,"Dấu nghiệp vụ trong lĩnh vực quân sự, quốc phòng được cấp theo nguyên tắc nào?",78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
1072,24688,Bên ủy quyền và bên được ủy quyền không thể cùng đi công chứng thì phải làm gì?,79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1073,148530,Thời hiệu xử lý kỷ luật lao động là bao lâu?,44,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NUMERICAL_THRESHOLD
1074,7800,"Có bắt buộc ghi âm, ghi hình có âm thanh khi hỏi cung bị can hay không?",71,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1075,2572,Có được đi làm trở lại sau khi bị tạm giam không?,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1076,114566,Thời gian cập nhật kiến thức hành nghề dịch vụ làm thủ tục về thuế hàng năm được quy định như thế nào?,102,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1077,77838,Thông tin số dư tài khoản lưu ký chứng khoán của thành viên lưu ký được Trung tâm Lưu ký chứng khoán gửi theo hình thức nào?,124,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GENERAL_SEMANTIC
1078,16092,Đơn vị quản lý đào tạo của Kiểm toán nhà nước là gì?,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
1079,22140,"Hệ thống cấp nước, hệ thống thoát nước đối với nhà thương mại liên kế theo quy định",83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
1080,132052,Khi nào thì thương nhân thực hiện đăng ký khuyến mại?,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1081,102726,Mỗi chuyên đề thuộc chương trình đào tạo sơ cấp lý luận chính trị tại Trung tâm do mấy giảng viên đảm nhiệm và ai giám sát việc giảng dạy?,138,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1082,22604,"Tạm hoãn hợp đồng lao động, chế độ lương và bảo hiểm xã hội được tính thế nào?",78,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1083,72590,Điều trị bảo tồn gẫy Bennett sẽ chỉ định và chống chỉ định khi nào?,67,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1084,143316,Quỹ phát triển đất được sử dụng nhằm mục đích gì?,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1085,77202,Số liệu khí tượng thủy văn sử dụng để xây dựng mực nước tương ứng với các cấp báo động lũ phải đảm bảo tối thiểu bao nhiêu trận lũ?,131,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1086,121706,Cơ quan nào sẽ cấp giấy đăng ký kết hôn?,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1087,114558,Nẹp bột các loại không nắn không chỉ định cho trường hợp nào?,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
1088,141632,Thỏa thuận hạn chế cạnh tranh là gì?,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
1089,30260,Phụ huynh giao xe gắn máy cho con đi học khi chưa đủ tuổi lái xe thì khi bị phạt có giữ phương tiện hay không?,110,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
1090,56650,Trong quá trình giải quyết công việc nếu có vấn đề liên quan đến lĩnh vực của Thứ trưởng khác thì Thứ trưởng Bộ Nội vụ giải quyết như thế nào?,142,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1091,4756,"Tính thuế đối với HKD, CNKD nộp thuế theo phương pháp kê khai như thế nào?",74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
1092,36886,Tổ chức tín dụng được cung cấp thông tin tiền gửi của khách hàng cho người khác trong trường hợp nào?,101,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1093,124798,Việc trả kết quả cấp giấy chứng nhận quyền sử dụng đất sau khi thực hiện tách thửa đất được thực hiện như thế nào?,114,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1094,143196,Cơ quan nào có thẩm quyền giải quyết đề nghị hỗ trợ tìm kiếm việc làm của cá nhân bị Nhà nước thu hồi đất?,106,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1095,69012,Hội đồng thanh lý tài sản sử dụng con dấu của ai trong quá trình thanh lý Quỹ tín dụng nhân dân?,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1096,15074,Chức trách và nhiệm vụ của kế toán viên trung cấp được quy định như thế nào?,76,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1097,75588,Những chế độ nào người cao tuổi thuộc hộ nghèo không người chăm sóc nuôi dưỡng được hưởng?,90,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
1098,65004,Để được mua lại cổ phiếu của chính mình phát hành thì công ty đại chúng cần đáp ứng những điều kiện gì?,103,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
1099,158490,Về trách nhiệm trong hợp đồng như thế nào?,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1100,36052,"Việc thực hiện dân chủ trong hoạt động của cơ quan, đơn vị thuộc Ủy ban Dân tộc phải đảm bảo những yêu cầu nào?",111,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
1101,102630,Hồ sơ và thủ tục để học sinh xin học lại được quy định như thế nào?,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1102,107258,Những chi phí nào liên quan tới xử lý tài sản kết cấu hạ tầng cấp nước sạch?,76,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1103,38090,Cơ quan hải quan lập và phê duyệt đề xuất thực hiện biện pháp thu tài sản của người nợ thuế do người khác đang giữ theo trình tự thực hiện như thế nào?,151,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,PROCEDURE
1104,159022,Có được cấp lại bản sao bằng tốt nghiệp trung học phổ thông không?,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1105,53834,Điều kiện để chuyển nhượng Condotel là gì?,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1106,61216,Mốc thời gian công bố điểm thi và điểm chuẩn tuyển sinh lớp 10 tại Hà Nội như thế nào?,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
1107,158752,"Trách nhiệm của đảng viên trong việc trong phòng chống chạy chức, chạy quyền là gì?",83,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
1108,101514,Việc khám phát hiện bệnh nghề nghiệp ở người lao động được thực hiện theo quy trình như thế nào?,96,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,GENERAL_SEMANTIC
1109,145924,"Ly hôn là gì? Mối quan hệ giữa cha, mẹ và con sau ly hôn như thế nào?",69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
1110,42158,Giám đốc Nhà văn hóa Lao động phải trình độ như thế nào?,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1111,31284,"Mẫu Giấy chứng nhận an toàn thực phẩm mới nhất đối với cơ sở sản xuất, kinh doanh thực phẩm nông, lâm, thủy sản ra sao?",119,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GENERAL_SEMANTIC
1112,40168,Đánh giá phương thức bay bằng thiết bị sẽ thực hiện như thế nào?,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1113,146712,Độ tuổi lao động tối thiểu của người lao động là bao nhiêu?,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NUMERICAL_THRESHOLD
1114,48390,Đồ dùng cá nhân mang từ nước ngoài về Việt Nam có được xem là tài sản di chuyển được miễn thuế nhập khẩu không?,111,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
1115,126402,Quy trình tiếp nhận và xử lý phản ánh của người dân trên nền tảng quản lý tiêm chủng COVID-19,93,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
1116,105768,Điều kiện để tài xế lái xe tải 5 tấn được nghỉ hưởng chế độ ốm đau là gì?,73,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CONDITION
1117,91280,Chế độ làm việc đối với người lao động cao tuổi được quy định như thế nào?,74,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1118,2524,Trường mẫu giáo bị giải thể khi xảy ra một trong các trường hợp nào?,68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
1119,88908,Thời báo Ngân hàng là đơn vị trực thuộc cơ quan nào?,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1120,36664,"Trình tự, thủ tục đăng ký hộ kinh doanh theo quy định mới nhất hiện nay?",72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,PROCEDURE
1121,38660,"Chương trình giám sát của đại biểu Quốc hội, Đoàn đại biểu Quốc hội",67,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1122,43570,Đề xuất sửa đổi quy định về thuế suất thuế thu nhập doanh nghiệp?,65,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,GENERAL_SEMANTIC
1123,48178,"Sĩ số học sinh, sinh viên vượt quá quy định bị phạt đến 10 triệu đồng?",70,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SANCTION
1124,87550,Đối tượng cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm như thế nào?,79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1125,43468,Diện tích đất tối thiểu được tách thửa đối với đất ở và đất nông nghiệp trên địa bàn tỉnh Thừa Thiên Huế?,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1126,123370,Chuyển rủi ro trong các trường hợp khác ra sao?,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1127,57536,Hồ sơ đăng ký thành viên bù trừ bao gồm những giấy tờ nào?,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1128,149628,Công ty sửa đổi thời hạn của hợp đồng lao động bằng phụ lục thì bị phạt như nào?,80,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SANCTION
1129,139964,Việc ký quỹ bù trừ đối với Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam được thực hiện như thế nào?,105,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1130,94590,Chỉ tiêu đào tạo bổ sung ngành Răng Hàm Mặt hàng năm không vượt quá bao nhiêu chỉ tiêu tuyển sinh đào tạo trình độ đại học của ngành?,133,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NUMERICAL_THRESHOLD
1131,26256,Trình tự thực hiện cấp lại biển số xe máy chuyên dùng như thế nào?,66,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1132,14992,Giầy da của nữ công chức làm nhiệm vụ tiếp công dân thường xuyên tại Trụ sở tiếp công dân Trung ương làm bằng chất liệu gì?,123,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1133,165732,Vụ Chính sách tiền tệ là cơ quan nào?,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1134,62618,"Chi chế độ trợ cấp, phụ cấp đối với người có công với cách mạng, thân nhân của người có công với cách mạng và người trực tiếp tham gia kháng chiến?",147,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1135,91358,Trường hợp công chức phải thường xuyên đi công tác lưu động thì tiền công tác phí theo tháng là bao nhiêu?,106,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NUMERICAL_THRESHOLD
1136,102332,Văn bản mật hiện nay được chia làm bao nhiêu cấp độ mật theo quy định của pháp luật?,84,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,PROCEDURE
1137,113350,Trợ lý của Ủy viên Bộ Chính trị được cấp hộ chiếu ngoại giao khi có đủ các điều kiện gì?,88,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1138,162220,Bộ Y tế có trách nhiệm gì trong công tác kết hợp quân dân y?,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1139,150234,Điều kiện để miễn môn thi pháp luật về thuế đối với nhân viên đại lý thuế khi thi cấp chứng chỉ hành nghề dịch vụ làm thủ tục về thuế như thế nào?,146,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PROCEDURE
1140,79598,Có bắt buộc phải tổ chức đối thoại tại nơi làm việc hay không?,62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1141,147104,Thời gian nhận kết quả thủ tục làm giấy khai sinh là bao lâu?,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1142,159658,Trách nhiệm của người sử dụng lao động về việc đăng ký tham gia bảo hiểm cho người lao động,91,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1143,35990,Quỹ Hỗ trợ bệnh nhi Việt Nam có những chức năng nào?,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1144,119016,Trường hợp nào bị thu hồi Giấy phép khai thác tận thu khoáng sản?,65,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
1145,35268,Các hành vi nào bị nghiêm cấm trong sử dụng cơ sở dữ liệu về thi hành tạm giữ?,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1146,125414,Tổ chức ngoài trời lễ kỷ niệm ngày truyền thống của cơ quan nhà nước cấp tỉnh được trang trí như thế nào?,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1147,71416,Trình tự thủ tục đối với trường hợp của con tôi cần đáp ứng những gì?,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1148,73694,Trường hợp một người tham gia nhiều vị trí thuộc thành phần tham dự họp lấy phiếu tín nhiệm thì được bỏ bao nhiêu phiếu?,120,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1149,77724,Tiêu chuẩn để tập thể được xét tặng Bằng khen của Bộ trưởng Bộ Khoa học và Công nghệ là gì?,91,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1150,29820,Học sinh trung học phổ thông xếp loại khá phải đáp ứng tiêu chuẩn nào?,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1151,75114,Có được viết giấy đặt cọc không có công chứng không?,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1152,35738,Hợp đồng vận tải hành lý bằng đường sắt là gì?,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
1153,156328,Việc cấp đổi biển số đăng ký xe cơ giới trong lĩnh vực quốc phòng được thực hiện theo trình tự nào?,99,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
1154,104168,"Đăng ký kế hoạch kiểm tra hàng năm việc sử dụng số liệu, thông tin thống kê nhà nước được thực hiện theo mẫu nào?",113,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
1155,14248,Ai có quyền ban hành Điều lệ Sở giao dịch chứng khoán Việt Nam?,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1156,7756,Nhiệm kỳ của hiệu trưởng được quy định thế nào?,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1157,82962,Tài liệu lưu trữ của Tổng cục Thể dục thể thao được bảo quản theo nguyên tắc nào?,81,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GENERAL_SEMANTIC
1158,75632,"Cá nhân, hộ gia đình bị mất sổ đỏ của đất nông nghiệp trồng cây lâu năm thì cấp lại như thế nào?",96,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1159,108334,Ai có thẩm quyền cấp bằng tốt nghiệp tiến sĩ cho người học được đào tạo tại các khoa trực thuộc Đại học quốc gia?,113,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1160,126396,Mức phụ cấp đặc thù của Phó Thủ trưởng Cơ quan An ninh Điều tra Bộ Quốc phòng có dùng để hưởng BHYT không?,106,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1161,73798,Đối tượng được tuyển chọn đi làm việc tại Hàn Quốc được quy định như thế nào?,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1162,151326,Cơ sở hỗ trợ nạn nhân mua bán người được tổ chức như thế nào?,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1163,102418,Người học ngành vận hành thiết bị chế biến dầu khí trình độ cao đẳng phải có mức độ tự chủ và trách nhiệm như thế nào?,118,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1164,97200,"Thành viên hội đồng tiêu hủy mẫu các chất ma túy vì mục đích quốc phòng, an ninh có các cơ quan nào?",100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1165,73168,"Chỉ định, thay đổi người thụ hưởng trong hợp đồng bảo hiểm nhân thọ như thế nào?",80,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1166,129456,Thành viên góp vốn của công ty trách nhiệm hữu hạn hai thành viên có những quyền lợi nào?,89,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1167,155280,Bộ trưởng là ai trong bộ máy nhà nước?,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1168,35806,Tổng công ty Viễn thông MobiFone theo quy định pháp luật có những nghĩa vụ gì về vốn và tài sản?,96,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,CROSS_REFERENCE
1169,86624,Vùng cấm trong khu vực biên giới biển được hiểu như thế nào?,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
